Id,Label,Interval,Modularity Class,Component ID,Grado con pesos,Grado,giantcomponent
2329.0,foul,,13,0,23.1640572548,26,0
2330.0,bounce,,13,0,8.8451711759,10,0
2331.0,inning,,13,0,50.9280577302,47,0
2332.0,bird,,13,0,0.23033426702,3,0
2333.0,hole,,13,0,51.9389391989,40,0
2334.0,shot,,13,0,37.8297725618,32,0
2335.0,beat,,13,0,45.6021982133,21,0
2336.0,grab,,12,0,3.77462119609,8,0
2338.0,slam,,13,0,8.70372337848,14,0
2340.0,stretch,,7,0,6.31539654732,6,0
2341.0,triple,,13,0,32.0637205392,26,0
2342.0,rundown,,7,0,6.31539654732,6,0
2343.0,romp,,13,0,23.1640572548,26,0
2344.0,scoreboard,,13,0,7.0380358696,10,0
2346.0,breed,,8,0,3.76249548793,8,0
2347.0,break,,21,0,3.57826969028,7,0
2348.0,streak,,13,0,22.0552064031,24,0
2349.0,champion,,13,0,46.2270216793,23,0
2350.0,flavor,,17,0,7.56995398551,12,0
2351.0,news,,11,0,0.762119710445,3,0
2354.0,slug,,11,0,7.84267683327,12,0
2355.0,freshman,,13,0,7.56355237961,9,0
2356.0,squad,,14,0,5.09071213752,10,0
2357.0,player,,13,0,141.28422343,63,0
2358.0,shortstop,,12,0,12.7304887772,14,0
2359.0,estimated,,11,0,5.72194498777,8,0
2360.0,pound,,12,0,9.79604630917,16,0
2361.0,weight,,14,0,4.30615842342,4,0
2362.0,melt,,18,0,5.45461857319,5,0
2367.0,defensive,,13,0,55.5905789137,32,0
2368.0,whiz,,13,0,2.05908596516,3,0
2369.0,hitter,,13,0,8.45382243395,14,0
2370.0,workout,,13,0,29.6396590918,25,0
2374.0,yank,,13,0,23.1640572548,26,0
2375.0,anticipate,,7,0,6.31539654732,6,0
2376.0,famed,,13,0,9.54329842329,7,0
2377.0,coach,,13,0,41.7278690934,24,0
2378.0,hitch,,2,0,4.16408595443,8,0
2381.0,enlist,,13,0,8.474178195,11,0
2385.0,workable,,12,0,2.29692029953,2,0
2387.0,bat,,13,0,91.2146946639,54,0
2388.0,celebrate,,13,0,3.74773472548,8,0
2389.0,pretty,,18,0,5.45461857319,5,0
2390.0,teammate,,12,0,12.7304887772,14,0
2392.0,arrive,,17,0,13.3613738418,12,0
2394.0,flight,,7,0,11.7360089123,8,0
2396.0,ramp,,11,0,5.45461857319,5,0
2398.0,damage,,7,0,4.55442798138,6,0
2399.0,wing,,2,0,1.12108874321,2,0
2400.0,plane,,7,0,4.52192172408,4,0
2403.0,promising,,13,0,6.67611762136,10,0
2405.0,seventh,,13,0,34.856247142,26,0
2406.0,toy,,13,0,9.54329842329,7,0
2408.0,substantial,,8,0,3.11740844697,7,0
2409.0,tire,,7,0,5.50557333231,9,0
2410.0,near,,4,0,3.43125918508,5,0
2411.0,wire,,13,0,5.45461857319,5,0
2412.0,bright,,17,0,11.4906095266,10,0
2413.0,sun,,11,0,5.45461857319,5,0
2416.0,steward,,2,0,4.81131917238,6,0
2417.0,suspend,,18,0,4.09333375096,11,0
2420.0,duel,,13,0,7.0380358696,10,0
2421.0,clock,,13,0,29.6396590918,25,0
2422.0,wipe,,13,0,8.92135492712,13,0
2423.0,king,,16,0,2.51439887285,4,0
2424.0,yard,,13,0,17.9557286799,21,0
2425.0,mill,,12,0,6.19761365652,6,0
2428.0,season,,13,0,62.0289658904,34,0
2430.0,slender,,13,0,13.5298906565,20,0
2432.0,nearby,,13,0,6.90609586239,11,0
2433.0,housewife,,13,0,5.45461857319,5,0
2434.0,finish,,13,0,4.67878381163,6,0
2437.0,relief,,2,0,2.29692029953,2,0
2438.0,quarterback,,13,0,21.9982669801,26,0
2439.0,undergo,,16,0,5.86229462177,11,0
2440.0,knee,,13,0,9.78730112314,7,0
2442.0,physician,,11,0,5.67745283246,12,0
2444.0,donate,,14,0,4.30615842342,4,0
2446.0,halfback,,18,0,6.56708677858,14,0
2447.0,kick,,20,0,2.70238536596,2,0
2448.0,nose,,11,0,6.097917974,4,0
2449.0,hip,,22,0,2.97296871245,9,0
2450.0,pad,,20,0,2.70238536596,2,0
2451.0,string,,16,0,7.35256227851,15,0
2455.0,bother,,13,0,3.39553260803,2,0
2456.0,muscle,,25,0,7.24966797233,12,0
2458.0,leg,,16,0,1.47743238509,5,0
2461.0,injury,,13,0,16.742606014,13,0
2464.0,net,,20,0,2.87696045637,4,0
2467.0,timing,,1,0,0.455312907696,1,0
2468.0,golf,,16,0,10.7628218532,10,0
2469.0,swing,,25,0,2.00391232967,3,0
2470.0,footnote,,16,0,3.66285902262,5,0
2474.0,brilliant,,12,0,3.64292489737,6,0
2478.0,touchdown,,13,0,2.05908596516,3,0
2481.0,coaching,,13,0,6.60307872295,6,0
2483.0,happy,,14,0,6.89370177872,9,0
2484.0,kid,,13,0,13.3638019413,16,0
2485.0,particular,,20,0,6.69256408513,12,0
2487.0,magnificent,,13,0,0.455312907696,1,0
2488.0,interference,,25,0,0.455312907696,1,0
2491.0,loose,,1,0,6.49273832887,9,0
2492.0,aerial,,13,0,4.43785478175,6,0
2494.0,screen,,18,0,2.42861659825,4,0
2500.0,blind,,13,0,0.910625815392,2,0
2502.0,opener,,13,0,8.38733817637,10,0
2503.0,film,,17,0,3.74511057138,5,0
2506.0,huddle,,11,0,6.097917974,4,0
2509.0,tackle,,1,0,1.60377305746,2,0
2510.0,treatment,,11,0,8.20766317844,9,0
2511.0,rain,,13,0,6.60307872295,6,0
2514.0,shake,,24,0,5.10796101391,10,0
2520.0,luck,,16,0,3.53966302425,7,0
2522.0,mutter,,21,0,3.20754611492,4,0
2523.0,splendid,,16,0,4.95481348038,8,0
2524.0,dangerous,,11,0,6.097917974,4,0
2527.0,star,,18,0,17.8347069472,13,0
2530.0,movie,,17,0,7.20808185637,12,0
2538.0,statistic,,13,0,6.41509222984,8,0
2539.0,spree,,13,0,3.39553260803,2,0
2542.0,loop,,18,0,1.60377305746,2,0
2543.0,idle,,16,0,1.60377305746,2,0
2547.0,baseball,,13,0,59.7057906538,33,0
2550.0,lefthander,,13,0,11.344194293,14,0
2552.0,countless,,16,0,3.43394647539,8,0
2553.0,viewer,,15,0,7.70169103146,6,0
2554.0,pack,,14,0,2.30299040675,4,0
2555.0,unusual,,13,0,8.82377470285,13,0
2556.0,characteristic,,13,0,3.15769827366,3,0
2557.0,lag,,23,0,9.20514388382,6,0
2558.0,crack,,10,0,3.9868722707,8,0
2570.0,spectacular,,13,0,21.9833241478,27,0
2573.0,obvious,,16,0,4.0757818222,4,0
2575.0,flood,,13,0,1.14846014977,1,0
2578.0,organ,,23,0,13.1641852036,15,0
2579.0,noted,,4,0,1.36593872309,3,0
2580.0,exotic,,13,0,1.36593872309,3,0
2581.0,dancer,,17,0,2.68768575788,5,0
2586.0,tag,,15,0,7.46385669708,7,0
2588.0,sacrifice,,14,0,3.70877304673,7,0
2590.0,solid,,22,0,2.93970099092,2,0
2591.0,newsman,,14,0,11.2682047188,16,0
2593.0,sudden,,0,3,0.0,0,3
2595.0,train,,25,0,4.36123278737,7,0
2596.0,anybody,,13,0,2.75223320723,3,0
2597.0,await,,13,0,2.70238536596,2,0
2598.0,speculate,,14,0,15.1571596563,14,0
2599.0,hurt,,15,0,7.46385669708,7,0
2602.0,conductor,,15,0,12.8793961331,14,0
2603.0,mad,,14,0,11.0337407589,11,0
2605.0,cold,,4,0,2.09749992192,9,0
2606.0,warm,,17,0,4.05972114205,4,0
2607.0,anything,,14,0,8.10252726078,11,0
2609.0,writer,,13,0,19.5240968168,19,0
2610.0,quote,,10,0,4.93569627404,4,0
2611.0,grip,,14,0,15.1571596563,14,0
2613.0,tongue,,0,3,0.0,0,3
2615.0,masterpiece,,14,0,3.20754611492,4,0
2617.0,remarkable,,13,0,25.935745433,25,0
2618.0,feat,,13,0,16.5813342929,17,0
2624.0,pitching,,13,0,18.5454439148,20,0
2626.0,guy,,13,0,15.1307665035,19,0
2627.0,milestone,,13,0,11.344194293,14,0
2628.0,sigh,,15,0,7.70169103146,6,0
2629.0,leaguer,,13,0,16.5813342929,17,0
2631.0,belong,,15,0,0.560544371605,1,0
2632.0,superior,,13,0,7.32571804523,10,0
2635.0,meaningless,,15,0,7.70169103146,6,0
2636.0,clubhouse,,13,0,22.4168678671,31,0
2638.0,slugger,,13,0,19.8149559647,22,0
2640.0,span,,13,0,3.15769827366,3,0
2641.0,trick,,0,3,0.0,0,3
2642.0,argument,,25,0,3.65559546649,6,0
2643.0,boil,,10,0,0.455312907696,1,0
2645.0,ace,,13,0,5.50446641445,6,0
2646.0,lifetime,,15,0,4.20304763317,9,0
2649.0,mystery,,15,0,3.85084551573,3,0
2651.0,slump,,13,0,4.8638805151,7,0
2652.0,tv,,13,0,11.0797858983,17,0
2653.0,arrangement,,23,0,12.8308030963,9,0
2654.0,black,,17,0,20.3901923001,20,0
2659.0,network,,13,0,2.70238536596,2,0
2663.0,dissatisfaction,,14,0,5.04915350676,5,0
2665.0,powerful,,15,0,3.24596007168,10,0
2666.0,outclass,,13,0,11.344194293,14,0
2668.0,crush,,13,0,16.5813342929,17,0
2669.0,red,,15,0,6.34819507599,12,0
2673.0,due,,10,0,7.65311452746,9,0
2675.0,mount,,15,0,7.46385669708,7,0
2679.0,sub,,15,0,3.85084551573,3,0
2681.0,bleacher,,13,0,16.5813342929,17,0
2682.0,trail,,13,0,2.90712056309,8,0
2684.0,slash,,23,0,9.20514388382,6,0
2685.0,elevate,,1,0,1.36593872309,3,0
2686.0,logical,,2,0,7.88967752457,4,0
2687.0,permission,,16,0,9.30546408892,8,0
2689.0,entry,,3,0,2.62616104633,7,0
2690.0,refuse,,16,0,9.84616269171,18,0
2691.0,reconsider,,4,0,1.14846014977,1,0
2692.0,advocate,,2,0,7.88967752457,4,0
2696.0,rejoin,,18,0,2.05908596516,3,0
2698.0,championship,,16,0,11.3830298558,18,0
2700.0,silver,,13,0,7.62126426399,11,0
2702.0,shape,,17,0,8.04895950854,9,0
2703.0,award,,17,0,17.4159392416,14,0
2705.0,sport,,13,0,9.66053786874,6,0
2706.0,columnist,,16,0,9.30546408892,8,0
2707.0,yankee,,18,0,7.05839163065,7,0
2708.0,outstanding,,13,0,5.6523348093,9,0
2711.0,personality,,21,0,14.111797303,21,0
2712.0,skit,,21,0,0.455312907696,1,0
2713.0,dance,,25,0,3.53291660547,4,0
2714.0,song,,16,0,9.30546408892,8,0
2715.0,prominent,,21,0,3.03885757923,2,0
2716.0,background,,17,0,10.7224825025,15,0
2720.0,convince,,4,0,8.01493152976,11,0
2721.0,formation,,2,0,7.88967752457,4,0
2726.0,switch,,13,0,11.7710346282,7,0
2727.0,outfielder,,13,0,16.3916132599,23,0
2728.0,winner,,16,0,10.8518952727,8,0
2730.0,metropolitan,,10,0,3.85084551573,3,0
2731.0,amateur,,16,0,11.1252614558,20,0
2732.0,sponsorship,,16,0,1.14846014977,1,0
2733.0,charity,,16,0,7.83980067074,14,0
2734.0,tournament,,13,0,22.7120501101,27,0
2736.0,golden,,18,0,9.24205714464,12,0
2737.0,blaze,,4,0,2.75223320723,3,0
2739.0,prise,,17,0,9.31432908773,10,0
2745.0,human,,21,0,2.57499501109,3,0
2750.0,frustration,,21,0,2.05908596516,3,0
2753.0,perfection,,13,0,6.87040513754,9,0
2762.0,golfer,,16,0,20.690369904,16,0
2763.0,par,,16,0,20.690369904,16,0
2765.0,boom,,3,0,3.90069335699,4,0
2770.0,margin,,16,0,2.05908596516,3,0
2771.0,narrow,,10,0,2.31751093268,7,0
2772.0,fairway,,16,0,20.690369904,16,0
2773.0,majestic,,2,0,7.88967752457,4,0
2775.0,slice,,16,0,19.6604898721,21,0
2779.0,stroke,,3,0,1.78383654356,2,0
2780.0,dozen,,21,0,6.70895513892,9,0
2786.0,idol,,18,0,8.52649382502,16,0
2789.0,drink,,13,0,4.76147133112,5,0
2790.0,lunch,,25,0,2.29692029953,2,0
2799.0,code,,18,0,2.29692029953,2,0
2804.0,potato,,17,0,1.82125163078,4,0
2807.0,intensity,,10,0,3.85084551573,3,0
2808.0,inherent,,10,0,0.910625815392,2,0
2809.0,humor,,17,0,10.8898992836,20,0
2810.0,strain,,4,0,3.81055568904,7,0
2811.0,nerve,,16,0,16.00426393,25,0
2814.0,fierce,,18,0,7.05839163065,7,0
2815.0,competitor,,2,0,9.04455092549,11,0
2818.0,tee,,16,0,20.690369904,16,0
2820.0,bunker,,16,0,20.690369904,16,0
2822.0,soft,,16,0,19.6604898721,21,0
2826.0,creature,,13,0,4.76147133112,5,0
2827.0,supply,,10,0,1.76609951258,6,0
2828.0,fourteen,,18,0,3.64292489737,6,0
2829.0,hall,,18,0,4.71414355189,3,0
2836.0,collapse,,10,0,1.60377305746,2,0
2837.0,eager,,10,0,1.28015644848,3,0
2838.0,assignment,,18,0,4.8638805151,7,0
2841.0,neck,,12,0,7.79561750591,11,0
2842.0,pirate,,22,0,2.29692029953,2,0
2845.0,anniversary,,24,0,2.42861659825,4,0
2849.0,recession,,10,0,8.56494855881,14,0
2851.0,drag,,12,0,9.28758791089,18,0
2854.0,jump,,10,0,1.25157922506,2,0
2856.0,recover,,10,0,7.43511301279,11,0
2858.0,overcome,,20,0,3.02128517628,2,0
2859.0,comparable,,10,0,2.05908596516,3,0
2861.0,conversation,,4,0,5.43585005403,6,0
2863.0,suppose,,13,0,3.88033759594,7,0
2865.0,trio,,22,0,9.3311753273,10,0
2866.0,honors,,20,0,5.31995864213,12,0
2867.0,editor,,24,0,4.11817193031,6,0
2870.0,excellent,,13,0,8.34878104925,11,0
2872.0,recall,,12,0,9.93404622376,15,0
2875.0,husband,,17,0,20.0715033412,16,0
2882.0,super,,9,0,2.51439887285,4,0
2883.0,busy,,23,0,9.15606886148,10,0
2888.0,talent,,21,0,14.6704984605,10,0
2889.0,expectation,,12,0,5.69245290756,4,0
2890.0,height,,17,0,0.910625815392,2,0
2891.0,blond,,12,0,15.4827219844,17,0
2893.0,terror,,1,0,1.14846014977,1,0
2894.0,ultimate,,12,0,12.2662621066,17,0
2895.0,belt,,12,0,4.41225565225,9,0
2897.0,peak,,12,0,9.81729707122,16,0
2898.0,spell,,24,0,4.9590158388,8,0
2900.0,rare,,21,0,12.6342565715,11,0
2901.0,possess,,12,0,15.4827219844,17,0
2903.0,thrilling,,10,0,5.90993148088,6,0
2905.0,inherit,,12,0,5.69245290756,4,0
2906.0,beautiful,,18,0,13.9474628866,20,0
2909.0,preach,,22,0,9.3311753273,10,0
2914.0,sight,,10,0,5.90993148088,6,0
2917.0,mantle,,12,0,15.4827219844,17,0
2918.0,spread,,23,0,3.81806635857,2,0
2919.0,thin,,12,0,10.9846493155,13,0
2923.0,wonderful,,21,0,5.98941276222,5,0
2926.0,brother,,25,0,10.3715028763,5,0
2927.0,bride,,16,0,15.9288985729,11,0
2928.0,marriage,,17,0,38.2980145216,24,0
2929.0,bridegroom,,16,0,15.9288985729,11,0
2930.0,winter,,18,0,0.98567327857,2,0
2931.0,holiday,,18,0,7.77395252138,13,0
2932.0,occasion,,4,0,1.12554696202,3,0
2934.0,sister,,25,0,16.2134072036,15,0
2935.0,wedding,,16,0,15.9288985729,11,0
2937.0,exciting,,16,0,7.24637812376,5,0
2938.0,evening,,17,0,23.7385122776,21,0
2939.0,publicity,,17,0,29.7137415037,28,0
2940.0,east,,25,0,10.4199203029,12,0
2941.0,niece,,18,0,11.1470714808,9,0
2942.0,uncle,,24,0,11.1851125732,15,0
2943.0,aunt,,24,0,11.1851125732,15,0
2946.0,fete,,18,0,4.72366096824,16,0
2947.0,buffet,,17,0,19.6069636494,29,0
2948.0,supper,,17,0,10.1581174433,13,0
2949.0,bus,,17,0,14.522857964,9,0
2953.0,artistic,,18,0,11.1470714808,9,0
2954.0,success,,23,0,9.25940686464,13,0
2955.0,ring,,17,0,15.4150385857,12,0
2957.0,entertainment,,17,0,23.267642349,16,0
2958.0,embassy,,18,0,3.39553260803,2,0
2959.0,bush,,18,0,8.85015118122,7,0
2960.0,oriental,,18,0,8.85015118122,7,0
2961.0,cultural,,17,0,2.68236851692,6,0
2964.0,obstacle,,25,0,10.1926899329,16,0
2967.0,gown,,17,0,30.8767705187,34,0
2969.0,invitation,,17,0,35.9159713537,19,0
2970.0,tea,,21,0,1.60377305746,2,0
2971.0,festival,,17,0,7.46385669708,7,0
2973.0,sing,,0,4,0.0,0,4
2976.0,setting,,16,0,16.5333415419,23,0
2977.0,italian,,16,0,16.5333415419,23,0
2978.0,engagement,,17,0,21.7875420153,30,0
2979.0,girl,,17,0,22.4530385435,26,0
2981.0,publishing,,16,0,9.54329842329,7,0
2982.0,translate,,10,0,3.51122859865,4,0
2984.0,cancel,,23,0,3.4453804493,3,0
2986.0,costume,,17,0,16.2621684819,19,0
2988.0,tree,,16,0,7.24637812376,5,0
2990.0,thru,,24,0,5.50446641445,6,0
2993.0,typewriter,,23,0,4.30615842342,4,0
2994.0,hint,,24,0,6.31010755152,16,0
2996.0,promotional,,10,0,1.60377305746,2,0
2997.0,fallout,,17,0,2.05908596516,3,0
2998.0,shelter,,20,0,3.48693908006,8,0
2999.0,beer,,17,0,7.46385669708,7,0
3003.0,moral,,4,0,4.11957612634,2,0
3004.0,comic,,16,0,15.9288985729,11,0
3007.0,cry,,18,0,3.39553260803,2,0
3009.0,pain,,16,0,7.22000164539,11,0
3013.0,studio,,21,0,7.20188584924,9,0
3014.0,column,,20,0,3.39553260803,2,0
3015.0,wed,,17,0,4.81131917238,6,0
3016.0,handsome,,18,0,26.6047111377,31,0
3018.0,favorite,,17,0,15.1053806543,11,0
3023.0,entertain,,17,0,30.8767705187,34,0
3029.0,tour,,23,0,1.5906778872,2,0
3030.0,toast,,18,0,8.85015118122,7,0
3033.0,lovely,,16,0,10.1697793007,17,0
3034.0,biz,,17,0,7.46385669708,7,0
3036.0,fur,,16,0,9.54329842329,7,0
3037.0,typical,,18,0,12.9774949551,23,0
3038.0,mink,,16,0,9.54329842329,7,0
3043.0,buy,,23,0,2.01812455058,3,0
3044.0,candy,,16,0,8.62435432523,20,0
3049.0,showman,,21,0,3.4453804493,3,0
3050.0,boss,,24,0,5.04915350676,5,0
3051.0,holder,,23,0,4.30615842342,4,0
3054.0,wear,,17,0,45.5821433961,33,0
3055.0,uniform,,24,0,9.75974807143,7,0
3060.0,confident,,4,0,3.65201351047,4,0
3062.0,earth,,17,0,4.21471120417,6,0
3064.0,peasant,,17,0,2.96971178055,5,0
3065.0,south,,17,0,3.53155936301,7,0
3066.0,african,,0,4,0.0,0,4
3076.0,flicker,,0,4,0.0,0,4
3078.0,making,,23,0,2.62616104633,7,0
3081.0,rest,,17,0,7.33801943064,7,0
3082.0,swim,,16,0,13.1189673021,26,0
3084.0,import,,23,0,7.38710029423,8,0
3086.0,lesson,,20,0,3.39553260803,2,0
3087.0,cheer,,16,0,7.24637812376,5,0
3089.0,deposit,,18,0,11.1470714808,9,0
3090.0,box,,18,0,13.8705448806,14,0
3091.0,die,,25,0,15.7493338138,13,0
3092.0,gala,,17,0,15.3154551983,21,0
3093.0,music,,17,0,11.3958836198,11,0
3094.0,dancing,,17,0,31.6777572334,21,0
3095.0,furnish,,24,0,3.4210909307,7,0
3096.0,orchestra,,17,0,36.4393952042,19,0
3097.0,guest,,17,0,36.539145261,28,0
3098.0,added,,6,0,1.36593872309,3,0
3099.0,suite,,17,0,8.39483827353,6,0
3100.0,patio,,17,0,14.9480691552,11,0
3103.0,birthday,,16,0,8.08077967912,12,0
3106.0,precede,,16,0,4.50370293111,7,0
3107.0,dining,,17,0,18.6492264494,18,0
3108.0,decoration,,17,0,19.6316338405,20,0
3109.0,cheery,,17,0,8.39483827353,6,0
3110.0,smile,,16,0,4.5439927578,3,0
3112.0,practical,,10,0,9.85922183096,13,0
3113.0,quality,,17,0,7.76973715425,8,0
3114.0,asset,,17,0,7.20860829949,8,0
3116.0,civilian,,24,0,6.1706475541,15,0
3119.0,outside,,14,0,1.14846014977,1,0
3122.0,written,,3,0,0.296182416379,4,0
3123.0,plenty,,17,0,10.0876505077,12,0
3126.0,coffee,,17,0,6.60307872295,6,0
3127.0,chat,,17,0,8.39483827353,6,0
3128.0,withdraw,,24,0,3.74156286567,7,0
3133.0,concert,,17,0,16.66374816,11,0
3134.0,cookie,,17,0,23.573085323,24,0
3136.0,sugar,,25,0,3.39553260803,2,0
3137.0,parole,,16,0,3.20754611492,4,0
3139.0,vacation,,17,0,9.54865393043,12,0
3140.0,vast,,25,0,3.39553260803,2,0
3144.0,magic,,16,0,4.5439927578,3,0
3145.0,rear,,17,0,10.3033432364,14,0
3150.0,journey,,16,0,2.05908596516,3,0
3151.0,mile,,24,0,10.3099890053,7,0
3153.0,motel,,16,0,3.05403976142,13,0
3154.0,comfort,,17,0,14.9480691552,11,0
3159.0,restaurant,,20,0,7.12911689281,6,0
3162.0,brace,,11,0,2.75223320723,3,0
3163.0,boast,,17,0,4.11817193031,6,0
3164.0,beauty,,17,0,20.0791664049,21,0
3165.0,accommodation,,0,5,0.0,0,5
3167.0,advertise,,6,0,1.36593872309,3,0
3169.0,heat,,11,0,8.6750202924,10,0
3170.0,carpet,,17,0,14.9480691552,11,0
3171.0,storm,,0,5,0.0,0,5
3173.0,innumerable,,24,0,3.4453804493,3,0
3178.0,adult,,20,0,10.2378931195,13,0
3182.0,marvel,,14,0,8.72093437612,12,0
3184.0,elegant,,17,0,14.9480691552,11,0
3186.0,gold,,17,0,14.7030433565,17,0
3187.0,white,,17,0,3.89081135392,5,0
3188.0,furniture,,17,0,12.8002123535,10,0
3189.0,pink,,17,0,36.1221423075,40,0
3190.0,satin,,17,0,17.1951416135,12,0
3191.0,brocade,,17,0,17.1951416135,12,0
3192.0,chair,,17,0,15.2379664332,17,0
3193.0,tile,,17,0,10.9501711652,15,0
3195.0,proprietor,,0,5,0.0,0,5
3197.0,ant,,25,0,4.82417486608,7,0
3198.0,officiate,,11,0,5.37706799805,8,0
3200.0,chapel,,17,0,17.1951416135,12,0
3201.0,organdy,,17,0,14.9480691552,11,0
3205.0,skirt,,17,0,17.1951416135,12,0
3206.0,accent,,17,0,6.60307872295,6,0
3207.0,lace,,17,0,17.1951416135,12,0
3209.0,crown,,17,0,9.51842208207,13,0
3212.0,maid,,17,0,17.1951416135,12,0
3217.0,jacket,,16,0,8.66216468811,9,0
3218.0,pearl,,16,0,8.66216468811,9,0
3222.0,reputation,,18,0,5.26663208008,7,0
3223.0,fun,,18,0,31.4950433522,32,0
3224.0,tradition,,17,0,3.15769827366,3,0
3225.0,colorful,,18,0,19.0662410855,17,0
3227.0,hat,,18,0,7.74193581939,15,0
3229.0,festivity,,18,0,19.0662410855,17,0
3230.0,jazz,,17,0,3.61301118135,4,0
3231.0,combo,,17,0,3.61301118135,4,0
3232.0,phase,,18,0,0.263392597437,4,0
3234.0,oyster,,11,0,1.60377305746,2,0
3236.0,chef,,18,0,19.0662410855,17,0
3238.0,flower,,18,0,12.0183376446,9,0
3239.0,reproduction,,18,0,3.66285902262,5,0
3242.0,clothing,,18,0,2.69174068421,7,0
3243.0,household,,14,0,2.42861659825,4,0
3245.0,convenience,,10,0,6.66616776586,9,0
3246.0,suburb,,18,0,0.652857355773,4,0
3249.0,feminine,,17,0,3.15769827366,3,0
3252.0,aide,,11,0,8.0523282215,8,0
3258.0,honorary,,18,0,19.0662410855,17,0
3259.0,invite,,11,0,4.97100543976,4,0
3261.0,register,,19,0,4.7169790864,9,0
3262.0,poster,,18,0,8.76328217983,17,0
3263.0,exhibit,,18,0,10.2352814078,9,0
3264.0,painting,,17,0,15.0512734279,17,0
3265.0,sculpture,,17,0,25.1954331845,27,0
3273.0,ballroom,,18,0,26.7968227565,27,0
3274.0,downtown,,18,0,0.263392597437,4,0
3279.0,masquerade,,18,0,2.75223320723,3,0
3280.0,lady,,17,0,40.4794275761,27,0
3283.0,chic,,17,0,34.81322667,31,0
3287.0,slim,,18,0,8.43430994451,13,0
3290.0,fringe,,10,0,0.455312907696,1,0
3293.0,silk,,18,0,19.0662410855,17,0
3300.0,dress,,18,0,12.7618242726,22,0
3309.0,drastic,,22,0,8.75188895315,14,0
3310.0,freight,,6,0,10.6175689548,14,0
3312.0,employee,,6,0,6.17281770706,7,0
3313.0,supervisor,,5,0,6.60307872295,6,0
3316.0,cab,,24,0,4.5439927578,3,0
3317.0,rob,,5,0,6.60307872295,6,0
3318.0,robbery,,5,0,5.45461857319,5,0
3321.0,automatic,,7,0,19.0645180419,24,0
3322.0,assault,,25,0,6.28471937776,4,0
3323.0,choke,,22,0,5.04915350676,5,0
3324.0,burn,,3,0,11.0505869836,21,0
3325.0,arrival,,24,0,10.0039669275,13,0
3326.0,occur,,3,0,24.400059253,15,0
3327.0,discrepancy,,14,0,3.4762943387,13,0
3331.0,abandon,,3,0,5.95977932215,7,0
3333.0,misunderstanding,,5,0,2.75223320723,3,0
3334.0,ambulance,,3,0,8.00889392942,13,0
3337.0,summon,,22,0,8.75188895315,14,0
3338.0,deficiency,,6,0,2.51439887285,4,0
3339.0,snow,,17,0,0.455312907696,1,0
3342.0,crew,,3,0,8.00889392942,13,0
3343.0,dispatch,,10,0,1.36593872309,3,0
3344.0,north,,3,0,20.5836544335,15,0
3345.0,improvement,,10,0,19.0698316097,23,0
3349.0,laborer,,6,0,8.15700393915,7,0
3350.0,resume,,5,0,8.82743097842,11,0
3351.0,parking,,5,0,5.45461857319,5,0
3354.0,survive,,5,0,6.60307872295,6,0
3361.0,murder,,24,0,13.8694132715,18,0
3363.0,rifle,,5,0,5.63191957772,16,0
3364.0,detective,,5,0,6.46950655431,14,0
3366.0,jurist,,19,0,4.35600626469,5,0
3367.0,brick,,2,0,8.95787771046,12,0
3368.0,bay,,24,0,4.5439927578,3,0
3369.0,bedroom,,12,0,7.64367687702,11,0
3370.0,kitchen,,4,0,4.91507422924,5,0
3371.0,shooting,,2,0,3.61301118135,4,0
3372.0,broadcast,,5,0,6.60307872295,6,0
3373.0,trooper,,3,0,2.51439887285,4,0
3375.0,administrative,,5,0,7.8203754127,11,0
3382.0,corresponding,,6,0,8.15700393915,7,0
3383.0,consist,,19,0,5.21820607781,12,0
3384.0,market,,10,0,37.6279151812,35,0
3386.0,encouraging,,22,0,5.31254610419,9,0
3388.0,consumer,,10,0,12.2082477212,20,0
3389.0,vary,,6,0,16.1942336112,20,0
3390.0,hardware,,3,0,2.51439887285,4,0
3391.0,manufacturing,,3,0,7.63343477994,11,0
3393.0,maintain,,18,0,6.71303728223,13,0
3395.0,living,,23,0,4.78388497978,11,0
3396.0,comprise,,2,0,3.61301118135,4,0
3397.0,terrace,,22,0,1.14846014977,1,0
3398.0,entrance,,19,0,4.19687577337,8,0
3403.0,forced,,6,0,8.15700393915,7,0
3408.0,agent,,3,0,6.57536293566,7,0
3412.0,pattern,,4,0,9.01684303582,10,0
3413.0,derive,,24,0,6.14588994533,15,0
3415.0,british,,4,0,6.25218589604,8,0
3419.0,russian,,4,0,7.60657335818,12,0
3422.0,roll,,23,0,2.58354473114,1,0
3424.0,camera,,10,0,2.19613789022,10,0
3428.0,suburban,,23,0,11.4731675833,15,0
3431.0,bury,,3,0,14.2050740719,10,0
3434.0,drawing,,23,0,8.85015118122,7,0
3436.0,page,,4,0,0.910625815392,2,0
3439.0,bail,,11,0,3.39553260803,2,0
3440.0,widowed,,3,0,14.2050740719,10,0
3443.0,prepare,,23,0,6.91692567617,7,0
3446.0,german,,17,0,7.56670567393,9,0
3447.0,alter,,10,0,1.60377305746,2,0
3453.0,underwater,,23,0,9.81062483788,10,0
3457.0,potential,,24,0,4.5439927578,3,0
3459.0,reveal,,3,0,14.2050740719,10,0
3462.0,machinery,,10,0,6.68970957398,7,0
3463.0,generation,,17,0,3.15769827366,3,0
3466.0,polaris,,23,0,9.81062483788,10,0
